UPI_Age_Days,Transaction_Amount,Transaction_Time,Transactions_Last_24Hrs,Failed_Transactions,New_Recipient,Device_Changed,Location_Changed,Multiple_UPI_Apps,Linked_Bank_Count,Fraud_Reported,Account_Verified,Fraud
2443,33035,5,10,14,0,0,0,0,3,0,1,1
205,11217,11,43,11,0,0,0,0,5,0,1,1
857,7659,5,2,3,1,1,0,0,3,0,1,1
821,41553,13,33,12,0,0,0,0,3,0,0,0
1573,13276,0,38,1,1,1,0,1,4,0,1,1
3148,34983,20,1,4,0,0,0,0,1,1,1,1
1830,27631,17,12,6,0,0,0,0,5,0,1,1
3578,18835,11,21,7,1,1,0,1,2,0,1,0
3028,43489,23,23,7,1,0,0,0,2,0,1,1
850,8995,20,46,7,0,0,0,0,2,0,1,1
395,13218,18,17,8,0,0,0,0,5,0,1,1
3042,19102,19,11,0,0,0,0,1,5,0,1,1
1480,11785,22,3,9,1,1,0,0,2,0,1,1
1802,48346,12,33,11,0,0,0,0,5,0,1,1
3450,5354,21,40,15,0,0,0,0,4,0,1,1
204,3743,11,1,12,1,1,0,0,1,0,1,1
979,27496,15,42,14,0,0,0,0,4,0,1,1
745,32634,7,14,8,0,0,0,0,3,0,0,1
1117,7806,23,3,4,0,0,0,0,1,0,1,1
3372,19823,12,4,4,1,0,1,0,2,0,1,1
2570,49121,15,42,14,1,0,0,0,1,0,1,1
466,46488,12,29,15,1,0,1,0,5,0,1,0
3078,36479,0,20,13,0,0,0,0,3,0,0,0
1667,46408,8,37,5,0,1,0,0,5,0,1,1
303,13815,19,35,3,0,0,0,0,3,0,1,1
3311,29408,2,29,14,1,0,0,0,1,0,1,0
407,32246,20,23,7,0,0,0,0,4,0,1,1
889,16747,14,7,15,1,0,1,0,4,0,1,1
1773,12078,11,18,1,0,0,0,0,3,0,1,1
3223,16829,13,19,3,1,0,0,0,5,0,0,1
246,30534,15,41,12,1,0,0,0,2,0,1,1
3500,18622,18,1,12,0,0,0,1,4,0,1,1
1352,2708,4,46,14,0,0,0,0,4,0,1,1
437,22479,20,9,10,0,0,0,0,2,0,1,1
1899,17067,4,40,0,1,0,0,0,4,0,1,1
2755,47678,18,50,9,0,0,0,0,5,0,0,0
331,28692,11,39,15,0,0,0,0,5,0,1,1
901,10380,8,19,9,0,0,0,1,2,0,0,1
1262,34843,17,37,0,1,0,1,1,4,0,1,0
3176,38741,11,41,8,1,0,0,1,1,0,1,0
3354,46142,8,17,5,0,1,0,0,2,0,1,1
3509,16694,19,33,13,0,0,0,0,3,0,1,1
2369,469,14,13,2,0,0,0,0,1,0,1,1
1679,33642,6,9,6,0,0,1,1,3,0,1,1
2398,14461,22,40,2,0,0,0,0,3,0,1,1
2415,20055,15,41,7,0,0,0,1,3,0,1,1
556,15274,23,37,2,0,0,0,0,1,0,1,1
2374,34388,0,7,5,0,0,0,0,5,0,1,1
2708,42991,0,34,10,0,0,0,0,2,0,0,0
3138,1901,10,50,14,0,0,0,0,5,0,1,1
2572,14338,10,26,6,0,0,0,0,4,0,1,1
3618,33158,2,5,15,1,0,0,1,1,0,1,1
1677,24298,18,27,4,1,0,0,0,3,0,0,0
467,35722,6,33,7,1,0,0,0,3,0,1,1
3199,16161,14,20,11,1,0,0,1,5,0,1,1
2899,22021,7,22,7,0,0,0,0,3,0,1,1
616,16171,1,23,13,0,0,1,0,4,0,1,1
1899,35094,17,41,4,0,1,1,0,3,0,1,0
1513,12940,16,46,10,0,0,0,0,3,0,1,1
730,11214,12,44,13,1,0,0,0,3,0,1,1
3313,7233,13,48,2,0,1,0,0,3,0,1,1
1879,18338,17,15,7,0,0,1,0,4,0,1,1
3507,21063,7,49,7,0,0,0,1,1,0,1,1
1583,40641,8,48,4,1,0,0,0,4,0,1,1
814,49739,15,4,5,0,0,1,0,3,0,1,1
1564,46980,2,4,3,0,0,0,0,1,0,1,1
3092,37496,17,48,2,1,0,0,1,4,0,0,0
2814,28079,15,4,13,0,0,0,0,1,0,1,1
3571,38478,4,15,5,1,0,0,0,3,0,0,1
2949,2073,9,40,15,0,0,0,0,4,0,1,1
1017,49605,19,34,6,0,0,0,0,1,0,1,1
251,43886,2,33,1,1,0,0,0,4,0,1,1
2384,17955,22,32,9,0,0,1,1,3,0,1,1
2022,17400,1,22,5,0,0,0,0,5,0,1,1
3323,47692,1,37,7,0,0,0,0,2,0,0,0
3572,19305,17,12,13,0,1,1,0,5,0,1,1
3254,26461,13,27,5,0,0,0,0,4,0,1,1
2974,44477,0,24,3,0,0,0,0,3,0,1,1
3070,6496,7,45,4,0,0,0,1,1,0,1,1
3566,800,11,42,0,0,0,1,0,4,0,1,1
128,23914,2,10,12,1,0,1,0,3,0,1,0
143,26774,20,42,0,0,1,0,0,3,0,1,1
845,47385,21,7,2,0,0,0,0,5,0,1,1
799,10797,22,46,11,1,0,0,0,5,0,0,0
3019,6584,4,2,9,0,0,0,0,4,0,1,1
328,27445,22,45,3,0,0,0,0,3,0,0,1
1824,36851,17,28,14,0,0,0,1,3,1,0,0
1257,12095,19,34,12,1,0,1,1,1,0,1,0
1123,3840,12,14,0,1,0,0,0,3,0,1,1
94,2543,4,21,12,0,0,1,0,4,0,1,1
2884,42214,14,34,6,1,0,0,0,3,0,1,1
3381,717,16,24,5,0,0,0,0,3,0,1,1
3358,34591,16,9,6,1,0,1,0,5,0,1,1
386,24764,1,47,11,1,0,0,0,2,0,1,0
185,35911,18,13,13,0,0,0,0,3,0,1,1
2451,25268,15,4,11,0,0,0,1,1,0,1,1
1517,24473,21,34,3,0,0,0,0,4,0,1,1
842,31080,10,16,7,0,0,0,0,1,0,1,1
1466,14999,14,5,15,0,0,0,0,3,0,1,1
2929,28189,22,30,8,0,0,0,0,3,0,1,1
2788,11180,3,2,12,0,0,1,0,5,0,1,1
564,40572,18,34,15,0,1,0,1,3,0,1,0
568,46188,20,0,11,1,0,0,0,2,0,1,1
2752,23462,14,22,5,0,0,0,1,1,0,1,1
956,17136,0,11,3,1,0,0,0,4,0,1,1
91,48181,7,22,13,0,0,0,0,4,0,1,1
460,2246,4,49,7,0,0,0,1,1,0,1,1
859,43959,8,48,3,1,0,1,0,3,0,0,0
2399,197,14,13,2,0,0,0,0,3,0,1,1
2104,40511,20,8,5,0,0,0,0,5,0,1,1
3624,16872,14,49,1,0,0,0,0,3,0,0,1
2581,26554,15,6,5,0,0,0,0,5,0,1,1
225,23408,2,37,11,1,0,0,0,1,0,1,0
3547,38129,17,37,0,0,0,0,0,1,0,1,1
3548,33006,10,21,5,0,0,0,0,4,0,1,1
1640,25992,16,9,12,0,0,0,1,3,0,1,1
1675,49937,13,45,15,0,0,0,0,4,0,1,1
1324,32479,13,13,2,0,0,0,1,5,0,1,1
2826,37365,1,44,12,1,0,0,0,1,0,1,0
2992,42633,3,33,6,0,0,0,1,1,0,1,0
3633,807,7,17,15,0,0,0,1,5,0,1,1
1064,15838,18,0,14,0,0,0,0,2,1,1,1
774,33106,1,1,1,0,1,0,0,1,0,1,1
3470,32203,12,47,11,0,0,0,0,2,0,1,1
1697,1052,7,30,10,1,0,0,1,3,0,1,1
1398,17181,16,10,15,0,0,0,0,1,0,0,1
1927,23819,7,11,13,0,0,0,0,1,0,1,1
2125,29388,15,41,6,1,0,0,0,5,0,1,1
448,42786,4,49,11,0,0,0,0,3,0,1,1
2753,25775,5,41,11,0,0,0,0,5,1,1,0
585,18780,7,3,4,1,0,0,0,2,0,1,1
2120,24110,10,44,5,0,1,0,1,3,0,1,1
651,40947,19,46,1,1,0,0,1,2,0,1,1
3007,8515,18,31,1,0,0,0,0,5,0,1,1
3299,14244,17,49,1,1,0,1,1,1,0,1,1
635,8906,16,19,7,0,0,0,1,1,0,1,1
1947,27385,3,49,6,0,0,0,0,1,0,0,0
3643,17946,10,30,3,1,0,0,0,2,1,1,1
737,14067,5,27,7,1,0,1,0,4,0,1,0
3158,8428,10,15,7,0,1,0,0,1,0,0,1
3299,23407,17,21,11,1,1,0,1,3,0,1,0
2841,33189,21,3,14,0,0,0,0,2,0,1,1
3514,2047,18,11,14,0,0,0,0,3,0,1,1
146,11569,16,24,14,0,1,0,1,4,0,1,1
1853,40501,2,43,10,0,0,0,0,1,0,0,0
2882,39187,22,32,6,0,1,0,0,1,0,1,0
1696,17313,10,10,0,0,0,0,0,4,0,0,1
1066,44336,1,16,0,1,0,0,0,2,0,1,1
3288,43982,15,4,5,0,0,0,0,5,0,1,1
1642,9316,1,44,0,0,0,0,0,2,0,1,1
2360,42525,12,27,1,0,0,0,0,4,0,1,1
682,11442,22,25,1,0,0,0,0,5,0,1,1
355,14559,16,7,11,0,0,0,0,5,0,1,1
3602,28685,4,14,5,1,0,0,1,4,0,1,1
475,8243,4,47,8,0,0,0,1,4,0,1,1
841,26613,23,2,13,0,0,0,0,4,0,1,1
209,46290,8,23,9,0,0,0,0,2,0,1,1
1850,48088,8,40,10,1,0,0,0,1,0,1,1
3581,19196,7,8,0,0,0,1,1,3,0,1,1
1897,3107,6,14,14,1,0,0,0,3,0,1,1
375,4180,17,16,0,0,1,0,1,1,0,1,1
727,34609,6,27,8,0,0,0,0,1,0,1,1
641,11964,1,37,10,1,0,0,0,3,0,1,1
990,1411,20,33,5,1,0,0,0,2,0,1,1
2163,34053,12,32,0,1,0,0,1,5,0,1,1
2986,12071,9,14,5,1,0,0,0,2,0,1,1
2547,46752,23,44,12,0,0,0,0,1,0,1,1
911,40282,19,49,5,0,1,0,0,4,0,1,1
1614,48353,7,25,15,0,0,0,1,4,0,1,1
3159,14144,17,10,3,1,0,0,0,4,0,1,1
60,12683,23,39,11,1,0,0,0,4,0,0,0
3422,12898,20,29,12,1,0,0,0,4,0,1,1
3351,45055,13,25,13,0,0,1,0,1,0,1,0
121,46809,20,8,11,1,0,0,0,3,1,1,0
3304,36013,2,43,1,0,0,0,0,5,0,1,1
886,30717,9,27,14,0,0,1,0,5,1,1,0
2254,31833,4,10,2,0,0,0,0,5,0,1,1
3221,19686,17,26,12,0,0,0,0,5,0,0,1
1588,8979,21,38,6,1,1,0,0,4,0,1,1
233,37433,15,4,2,0,0,0,1,5,0,1,1
2654,3167,13,24,13,0,0,0,0,3,0,1,1
59,35443,2,28,6,0,0,1,0,3,0,1,0
3314,26150,10,5,2,0,1,0,0,3,0,1,1
1694,7430,15,42,0,0,0,0,0,5,0,1,1
11,17154,15,25,2,0,0,0,0,2,0,1,1
1483,35088,21,1,15,0,1,0,0,5,0,1,1
2438,19491,21,13,7,0,0,0,0,2,0,1,1
2618,21783,8,6,6,1,0,1,1,1,0,1,0
1881,3921,17,20,15,0,0,1,0,4,0,1,1
3464,12740,4,44,1,0,0,1,1,1,0,1,1
2168,47963,23,2,7,1,0,0,0,5,0,1,1
1904,36975,7,0,1,0,0,0,0,2,1,1,1
2703,39035,13,41,13,1,1,0,0,2,0,1,0
2642,25986,17,23,5,0,0,0,0,5,0,1,1
767,35637,22,1,13,0,0,0,0,4,0,1,1
1203,27737,1,30,3,0,0,0,1,3,0,1,1
2608,9392,4,12,10,1,1,0,0,5,0,1,1
862,26065,1,48,1,0,1,0,0,2,0,1,1
182,38778,13,0,13,0,0,0,1,3,0,1,1
235,12903,9,43,13,0,0,1,0,5,0,1,1
3642,20404,21,9,8,1,0,0,0,1,0,0,0
3260,39657,9,50,14,0,1,0,0,3,0,1,0
2672,46609,6,16,15,0,0,0,0,5,1,1,1
1795,6063,0,7,12,0,0,0,0,2,0,1,1
511,4818,16,32,8,0,0,0,0,2,0,1,1
1340,45133,13,25,7,0,0,0,0,2,0,0,0
546,28546,6,18,5,0,0,0,1,5,1,1,1
3413,47869,10,8,11,0,0,0,0,5,0,1,1
2167,7850,22,9,8,0,1,0,1,4,1,1,0
1976,34828,17,28,11,0,1,0,0,2,0,1,0
3464,5531,16,41,1,0,1,0,1,1,0,1,1
2378,28904,17,42,0,0,0,0,1,5,0,1,1
2343,35840,3,47,11,1,1,0,0,1,0,1,0
2978,14494,21,22,8,1,0,0,0,2,0,1,1
2794,46162,14,30,11,1,0,1,0,4,0,1,0
2908,33741,15,44,14,0,0,0,1,5,0,1,1
1625,20665,3,48,14,1,0,0,0,3,0,1,0
1066,19862,0,11,10,0,0,0,0,1,0,1,1
3192,32805,20,16,15,0,0,0,0,5,0,1,1
1434,4438,18,47,0,1,0,0,0,5,0,1,1
226,2652,16,30,2,1,0,0,0,1,0,0,1
3161,44243,22,49,0,0,0,0,1,5,0,1,1
1576,10067,1,44,4,0,1,0,0,4,0,1,1
2316,48119,2,27,1,1,0,0,0,1,0,1,1
1318,24515,23,38,5,0,0,0,1,4,0,1,1
1549,3165,20,46,2,1,0,0,0,5,0,1,1
1194,5925,20,40,12,0,0,0,0,5,0,1,1
2541,7785,2,19,12,0,0,0,1,2,0,1,1
2888,8226,22,9,13,1,0,0,0,1,0,1,1
426,35916,19,45,12,0,0,1,0,1,0,1,0
1772,47427,11,50,7,1,0,0,1,3,0,1,0
2721,49337,4,24,14,0,0,0,0,2,0,1,1
349,41606,12,34,11,1,0,1,0,4,0,1,0
732,47767,0,42,15,0,0,1,0,3,0,1,0
1448,12071,5,22,10,0,0,1,0,5,0,1,1
1464,30311,10,22,11,0,1,0,0,3,0,1,0
481,22635,8,16,8,1,1,1,0,2,1,0,0
3353,4302,18,26,12,0,0,1,1,3,0,1,1
2706,1096,22,31,11,0,1,0,1,3,0,1,1
2171,19522,0,30,6,0,0,0,0,4,0,1,1
475,44946,16,45,4,0,0,0,0,1,0,1,1
1285,30181,13,41,6,0,0,0,0,5,0,1,1
818,14035,1,12,5,1,0,0,0,5,0,1,1
690,14224,22,23,12,0,0,0,1,2,0,1,1
2988,40913,12,29,1,1,0,0,1,2,0,1,1
2201,35361,3,5,1,0,1,0,0,1,0,1,1
2816,25911,7,43,6,0,0,0,0,4,0,0,0
2809,15457,14,28,15,0,0,0,0,2,0,1,1
447,18013,1,50,12,0,0,0,0,1,0,1,1
937,26599,21,43,11,0,0,0,1,5,0,1,1
2922,35549,9,31,11,0,0,0,1,1,0,1,1
1395,48038,23,4,2,0,0,0,0,3,0,1,1
1303,5432,10,28,14,1,1,0,0,2,0,1,1
2404,11530,12,39,14,1,0,0,0,4,0,1,1
561,43516,18,36,11,1,0,0,0,3,0,1,1
2974,20705,5,2,13,0,0,1,0,1,0,1,1
333,10081,5,46,11,0,0,0,0,1,0,1,1
1067,35589,1,33,11,1,0,0,0,1,1,1,0
1384,26477,22,14,12,0,0,0,1,5,0,1,1
1317,36012,19,34,2,1,0,0,0,2,0,1,1
2484,16643,21,28,11,1,0,0,1,2,0,1,1
809,37919,14,42,12,0,0,0,1,1,0,1,1
3281,20349,17,31,7,1,1,1,1,1,0,0,0
595,1075,2,21,7,0,0,0,0,5,0,1,1
1184,6669,20,41,13,0,0,1,1,4,0,1,1
3632,35088,7,35,11,0,1,0,0,5,0,1,0
504,41055,8,10,15,1,0,0,0,1,0,1,1
3614,49276,16,0,14,1,0,0,1,4,0,1,1
212,42226,19,30,11,0,0,0,0,4,0,1,1
2649,18084,23,40,3,1,0,0,0,5,0,1,1
1741,34722,19,24,0,0,0,0,0,5,1,1,1
497,13070,8,31,10,0,0,0,0,2,0,1,1
3048,34506,16,25,2,0,0,0,0,1,0,0,1
2334,3312,8,32,9,0,0,0,0,3,0,0,1
938,33542,2,12,0,0,0,0,0,3,0,1,1
93,31784,8,44,9,0,1,0,0,2,0,1,0
3049,2033,14,21,10,0,0,0,0,4,0,1,1
1523,45775,14,6,5,0,0,0,0,3,0,1,1
3112,29278,22,1,15,0,0,0,1,4,1,1,0
1772,31787,11,5,7,1,0,0,0,5,0,0,0
283,8008,22,44,4,0,0,0,0,5,0,0,1
2024,49628,14,49,10,0,0,1,0,5,0,0,0
704,25438,17,13,4,1,0,0,0,4,0,1,1
1636,17289,6,15,15,0,0,0,0,4,0,1,1
3483,47165,18,6,13,0,0,0,1,4,0,1,1
2643,11624,3,26,11,0,0,0,0,3,0,0,0
467,4662,3,30,9,1,0,0,0,5,0,1,1
2088,44371,12,21,4,0,0,0,0,5,0,1,1
2467,46425,14,39,3,0,0,0,1,3,0,1,1
3442,2288,14,25,7,0,1,0,0,2,0,1,1
367,898,22,5,10,0,0,0,0,3,0,1,1
1813,23092,10,44,2,0,0,0,0,3,1,1,1
1886,47619,9,2,12,0,1,0,0,4,0,1,1
2739,9043,15,36,10,0,0,0,0,5,0,1,1
3288,34292,0,20,2,0,0,0,0,2,0,1,1
763,36170,18,49,1,0,0,0,0,4,0,1,1
682,4199,21,37,13,1,0,1,0,3,0,1,1
1695,3925,14,44,5,1,0,0,0,2,0,1,1
3554,37949,3,42,10,1,0,0,0,4,0,1,0
2233,15728,20,15,0,1,0,0,1,4,0,1,1
1115,15276,4,41,4,0,0,0,0,5,0,1,1
3125,29522,11,47,5,0,0,0,0,5,0,1,1
97,33104,8,33,15,0,0,1,0,4,0,1,0
244,7948,1,21,13,0,0,0,0,1,0,1,1
1387,6721,9,16,11,0,0,0,0,2,0,1,1
2453,18477,5,45,14,0,0,0,0,1,0,1,1
2924,13506,13,32,7,1,0,0,0,4,0,1,1
575,10236,12,49,10,0,0,0,0,4,0,1,1
3380,37330,10,21,14,1,0,0,0,4,0,1,1
659,17071,14,45,7,0,0,0,0,1,0,1,1
2911,2194,22,25,7,1,0,1,0,2,0,1,1
3301,19022,13,13,13,1,0,0,0,5,0,1,1
2968,12001,2,4,11,0,0,0,1,3,0,1,1
2980,14397,21,37,2,1,0,0,0,2,0,1,1
2784,29822,0,25,3,0,0,0,0,4,0,1,1
2547,4665,6,6,11,1,0,0,0,5,0,1,1
355,23096,15,19,4,0,0,0,0,4,0,1,1
2647,9496,19,30,4,0,0,0,0,2,0,1,1
1204,42631,18,26,1,1,0,0,0,5,1,1,0
3124,7242,11,29,6,0,0,0,0,1,1,1,1
861,6079,8,48,0,0,0,0,0,4,0,1,1
3324,46899,14,12,7,0,0,0,0,1,0,0,1
2051,14717,15,1,6,0,0,0,0,1,0,1,1
3282,26529,4,36,6,0,0,0,0,1,0,1,1
2203,16144,3,26,9,1,0,1,0,5,0,1,0
2268,5783,7,11,11,1,0,0,0,4,0,1,1
2073,26296,19,32,13,0,0,0,1,5,0,1,1
1,26984,6,46,6,0,0,1,1,3,0,1,0
3444,21453,16,37,1,1,0,0,1,3,0,1,1
2399,45731,17,28,10,0,0,1,0,3,0,1,0
671,1738,6,33,14,0,0,0,1,5,0,1,1
539,12242,4,7,1,0,0,0,0,3,0,1,1
2598,6109,5,47,8,1,0,1,0,4,0,0,0
2715,49894,6,49,2,0,0,1,0,5,0,1,1
1644,43738,22,36,0,1,0,0,0,1,0,1,1
1783,47143,6,21,3,1,0,0,0,1,0,1,1
1638,13926,14,6,4,0,0,0,0,2,0,1,1
1423,5373,5,11,6,1,0,0,0,4,0,1,1
2472,7259,4,20,6,0,0,0,0,2,0,1,1
2854,1727,18,29,9,0,0,0,0,1,0,0,1
2031,45028,16,42,12,1,1,0,0,3,0,1,0
3065,38445,1,22,12,0,0,1,0,4,0,1,0
1890,24070,11,11,15,0,0,0,0,5,0,1,1
2771,28554,6,21,1,1,0,0,1,4,0,1,1
3240,47191,1,16,5,0,0,0,0,1,0,0,1
630,34510,19,46,5,0,0,0,0,3,0,1,1
946,23264,13,15,2,0,0,0,0,1,0,1,1
946,30903,11,14,6,0,0,0,0,5,0,1,1
3178,44301,3,7,5,1,0,1,0,3,0,0,0
1216,9082,18,33,12,0,1,1,0,2,0,1,0
2912,33193,8,21,9,0,1,0,0,2,0,1,0
3291,37671,8,7,4,0,0,0,0,3,0,1,1
2214,12198,13,45,10,0,0,1,0,1,0,1,1
3223,4142,3,12,1,0,0,0,0,4,0,1,1
2341,14110,3,42,2,0,0,0,0,1,1,1,1
2701,28839,11,0,1,0,0,0,0,2,0,1,1
2524,6808,12,27,4,0,0,0,0,4,0,1,1
20,45740,9,34,0,0,0,0,0,2,0,1,1
1131,35606,7,20,4,1,0,0,0,3,0,1,1
666,21613,13,42,9,1,0,0,0,3,0,1,1
2851,44390,15,18,0,0,0,0,0,1,0,1,1
387,18400,11,40,8,0,0,0,0,1,0,1,1
1230,28036,22,4,13,0,0,0,0,5,0,1,1
3059,15234,6,43,12,1,1,0,0,4,0,1,1
2295,35773,22,29,7,0,0,0,0,5,0,1,1
923,17206,7,26,2,1,0,0,0,1,0,0,1
2228,48532,4,50,4,1,0,0,0,5,0,1,1
1223,37999,22,41,15,1,0,0,0,1,0,0,0
2807,32811,7,4,3,1,0,0,0,5,0,1,1
1548,49624,19,40,1,0,0,1,0,4,1,1,0
3082,36190,7,24,1,1,0,0,0,1,0,1,1
2449,35399,1,45,10,1,0,0,0,2,0,1,0
2312,15178,8,39,8,0,0,0,0,4,0,1,1
2989,8973,17,23,15,0,0,0,0,5,0,0,1
3057,41311,10,5,3,0,0,0,0,2,0,1,1
1992,36496,17,9,9,1,0,0,1,4,0,1,1
3453,19110,14,17,1,1,0,1,0,5,0,1,1
1720,47743,19,14,9,0,0,0,0,3,0,1,1
569,9886,4,10,10,1,0,0,1,3,0,1,1
568,28526,17,40,3,0,0,0,1,4,0,1,1
325,40433,9,5,4,0,0,0,0,2,0,1,1
1086,22589,19,46,5,0,0,0,0,2,0,1,1
1296,5273,18,2,11,0,0,0,0,5,0,1,1
724,34325,19,19,3,0,0,0,0,3,0,1,1
1062,19892,8,36,9,0,0,0,1,5,0,1,1
1703,39529,17,24,6,0,0,0,0,3,0,1,1
876,6724,7,31,6,0,0,0,0,1,0,1,1
3144,19062,15,43,10,1,0,0,0,4,0,0,0
387,42927,2,8,10,1,0,1,0,4,0,1,0
555,44845,1,48,8,0,0,0,0,3,0,1,1
1188,6681,8,20,11,0,0,0,0,2,0,1,1
1030,44576,9,23,3,1,0,0,0,1,0,0,0
3649,169,17,6,5,0,0,0,0,4,0,1,1
1746,36622,22,11,13,1,0,0,1,3,0,1,1
1047,43808,9,1,10,0,0,1,1,5,0,1,1
3375,4829,16,35,7,0,1,0,0,5,0,1,1
394,46696,12,19,15,0,0,0,0,3,0,1,1
1273,16450,4,48,9,1,0,0,0,2,0,1,1
2526,9186,13,23,10,0,0,0,1,4,0,1,1
214,29413,22,50,4,0,0,0,0,1,1,1,1
2913,26058,19,4,12,0,0,1,0,1,0,1,1
2359,30902,1,2,3,0,0,0,0,1,0,1,1
3367,11325,11,39,7,0,0,0,0,5,0,1,1
777,6832,22,29,5,1,0,1,1,5,0,0,0
1222,2259,10,1,6,1,0,0,0,2,0,1,1
47,42355,16,38,8,0,0,0,0,2,0,1,1
3237,45262,16,37,12,0,1,0,1,3,0,1,0
1960,4519,14,21,5,0,1,0,0,4,0,1,1
532,43256,6,0,11,0,0,0,0,4,0,1,1
1363,2031,20,4,8,0,0,0,0,2,0,1,1
1385,8379,19,1,9,0,0,0,0,3,0,1,1
2549,32407,11,4,4,0,0,0,0,2,0,1,1
2193,15293,5,17,3,0,0,1,0,2,0,0,1
2845,32562,8,31,1,0,0,0,0,4,0,1,1
1808,47371,13,11,10,0,0,0,1,5,0,1,1
1139,24114,16,40,13,0,0,0,1,4,0,1,1
769,24820,8,38,1,1,0,0,0,4,0,0,0
819,28153,21,3,7,0,0,0,0,2,0,1,1
987,8379,6,34,8,1,0,0,0,1,0,1,1
16,13901,22,4,9,0,0,0,0,1,0,1,1
1124,33891,23,46,1,0,0,0,0,1,0,1,1
2933,41260,21,17,4,1,1,0,1,3,0,1,1
661,19841,1,25,8,1,0,0,0,4,0,1,1
459,40358,4,17,2,0,0,0,1,3,0,1,1
3320,41294,18,26,5,0,0,0,0,2,0,1,1
1540,21058,21,27,15,1,0,0,1,3,0,1,0
2827,21534,23,30,13,0,0,1,0,3,0,0,0
643,32276,7,38,0,0,0,0,0,5,0,1,1
261,6843,23,27,12,0,0,0,0,3,0,1,1
903,11634,0,23,12,1,0,0,0,4,0,1,1
3424,39847,22,26,4,0,0,0,0,2,0,1,1
2201,15913,16,50,12,0,0,0,0,5,1,1,1
1130,34156,20,5,6,0,0,0,0,2,0,1,1
971,30288,10,44,10,0,0,0,1,1,0,1,1
2263,40187,20,19,1,1,0,0,0,3,0,1,1
3567,12241,18,0,6,1,0,0,0,1,1,1,1
2550,10556,0,24,1,0,0,1,0,2,0,1,1
2726,33865,13,16,8,0,0,0,0,1,0,1,1
1826,28616,16,41,13,0,0,0,0,1,0,1,1
3220,23165,16,31,8,1,0,0,0,5,1,1,0
341,12901,14,29,8,0,0,1,0,4,0,1,1
2208,43449,11,5,12,0,0,0,0,1,0,0,1
705,16662,13,16,13,0,0,0,0,4,0,1,1
445,37871,6,26,7,0,0,0,0,3,0,1,1
168,14182,22,41,14,1,0,0,0,5,0,1,1
565,2869,13,36,5,0,0,0,0,4,0,1,1
2257,20039,19,47,9,0,0,0,0,2,0,1,1
1460,31792,13,38,0,0,0,0,1,4,0,1,1
3397,3448,15,39,7,0,1,0,1,3,0,1,1
865,34998,6,31,0,1,0,0,0,5,0,1,1
918,10947,6,8,6,0,0,0,0,3,0,1,1
1715,17591,6,33,9,0,0,1,0,5,0,1,1
250,151,10,39,6,0,0,0,1,1,0,0,0
1886,3921,13,45,9,1,0,0,1,5,0,1,1
2714,8605,19,4,0,1,0,0,1,2,0,1,1
2839,14637,11,46,12,0,0,0,0,4,0,0,1
2753,31762,20,17,10,0,0,0,1,3,0,1,1
84,42947,2,3,11,0,0,0,1,4,1,1,0
3057,13107,6,31,12,1,1,0,0,4,0,1,1
2924,31641,4,23,10,1,0,0,0,3,0,1,0
2782,45209,23,47,4,1,0,0,1,4,0,0,0
1134,19889,22,21,9,0,0,0,0,4,0,1,1
1508,28708,14,14,15,0,0,0,0,5,0,1,1
1795,27651,0,42,12,0,0,0,0,3,0,1,1
2963,23693,16,21,1,0,1,0,0,4,0,1,1
3100,39019,5,18,11,0,0,0,0,4,0,0,0
3528,29417,0,2,0,0,0,0,0,4,0,1,1
615,22769,2,17,0,0,0,0,0,3,0,1,1
2715,1357,16,5,9,0,0,0,1,1,0,1,1
1109,19073,13,7,0,0,0,0,0,5,0,1,1
1669,37752,7,4,4,0,0,0,1,1,0,0,1
2415,35599,19,25,9,0,0,0,0,2,0,1,1
1220,25387,15,30,8,0,0,0,0,1,0,1,1
2280,26734,18,12,10,0,0,0,0,1,0,1,1
88,40704,20,27,9,1,0,0,0,4,0,1,1
2962,12109,15,10,1,1,0,0,0,5,0,1,1
673,23961,14,12,6,0,0,1,0,1,0,1,1
402,20542,22,29,1,0,0,0,1,2,0,1,1
2959,43478,1,40,13,0,0,0,0,5,0,1,1
2079,26592,15,22,10,0,1,0,0,5,1,1,0
1249,26722,13,39,8,0,0,0,0,1,0,1,1
1406,41757,14,1,4,1,0,0,0,2,0,0,1
121,1375,12,47,7,1,1,0,0,4,0,1,1
2368,10786,9,40,11,0,0,0,1,4,0,1,1
1193,47092,6,45,11,0,0,0,1,3,0,0,0
307,30828,2,37,10,0,0,0,0,3,0,1,1
2996,37390,12,11,10,0,0,0,0,2,0,1,1
3089,42213,6,42,11,1,0,1,0,4,0,1,0
2430,43233,19,30,3,0,0,0,0,3,0,1,1
1535,30298,16,3,4,0,0,0,0,1,0,1,1
3003,42367,14,48,1,0,0,0,0,4,1,1,1
1159,16248,9,43,11,0,0,0,0,5,0,1,1
155,33924,22,9,7,1,0,1,0,3,0,1,1
1527,28196,2,20,8,0,0,0,0,1,0,1,1
3063,38059,14,44,15,1,0,0,0,1,0,1,1
304,48793,1,31,9,1,0,0,0,3,0,1,0
2271,38163,5,21,13,0,1,0,0,4,0,0,0
3475,11982,9,42,3,1,0,0,0,5,0,1,1
323,6828,2,49,5,0,0,0,1,2,0,1,1
190,31688,11,50,2,1,0,0,0,2,0,1,1
3504,27159,22,46,3,0,0,0,0,5,0,1,1
